customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues,churn,retention
K195170,yes,Female,24,CAT 200,5,ASAD90,1366,10,137,31,5,2,F,T,T,T,0,20,29,34,Churned,F
K195180,yes,Female,12,CAT 200,11,ASAD90,1486,10,149,391,5,20,T,T,F,T,11,22,0,36,Churned,F
K195190,yes,Male,14,CAT 200,0,S50,832,10,83,389,5,19,T,T,T,T,9,20,24,40,Churned,F
K195200,yes,Male,22,CAT 200,11,ASAD90,1010,10,101,80,5,4,T,T,T,F,8,15,33,0,Churned,F
K195210,yes,Female,15,CAT 200,2,S50,1412,10,141,65,5,3,T,F,T,F,9,0,28,0,Churned,F
K195220,yes,Male,24,CAT 200,2,S50,1495,10,150,244,5,12,T,T,T,T,7,18,34,41,Churned,F
K195230,yes,Male,23,CAT 200,1,S50,514,10,51,399,5,20,T,T,F,T,11,20,0,38,Churned,F
K195240,yes,Male,23,CAT 200,11,S50,1748,10,175,233,5,12,T,T,F,T,10,21,0,43,Churned,F
K195250,yes,Male,21,CAT 200,1,ASAD170,1373,10,137,370,5,18,T,T,T,T,10,23,29,42,Active,T
K195260,yes,Male,15,CAT 200,2,S50,1894,10,189,714,5,36,T,F,T,T,10,0,26,39,Churned,F
K195270,yes,Female,18,CAT 200,2,S50,826,10,83,361,5,18,F,T,T,T,0,19,24,41,Churned,F
K195280,yes,Female,21,CAT 200,1,S50,659,10,66,396,5,20,T,T,T,T,13,19,29,40,Churned,F
K195290,yes,Female,20,CAT 200,10,ASAD170,1535,10,153,164,5,8,F,F,F,F,0,0,0,0,Active,T
K195300,yes,Female,24,CAT 200,2,S50,1190,10,119,384,5,19,T,T,T,T,6,25,31,37,Active,T
K195310,yes,Female,24,CAT 200,0,S50,2159,10,216,482,5,24,T,T,T,T,12,23,30,38,Churned,F
K195320,yes,Female,25,CAT 200,2,ASAD90,667,10,67,490,5,24,T,T,T,T,13,17,33,39,Churned,F
K195330,yes,Male,15,CAT 200,2,ASAD170,1406,10,141,484,5,24,T,F,T,T,12,0,35,39,Active,T
K195340,yes,Male,18,CAT 200,2,ASAD170,604,10,60,310,5,15,T,T,T,T,10,17,30,44,Active,T
K195350,yes,Male,21,CAT 200,0,ASAD90,914,10,91,222,5,11,T,T,T,F,7,16,28,0,Churned,F
K195360,yes,Male,14,CAT 200,2,S50,1543,10,154,609,5,30,T,T,T,F,16,17,34,0,Active,T
K195370,yes,Male,24,CAT 200,1,S50,948,10,95,465,5,23,T,T,F,T,10,20,0,38,Churned,F
K195380,yes,Female,25,CAT 200,2,ASAD170,1199,10,120,67,5,3,F,F,F,F,0,0,0,0,Active,T
K195390,yes,Male,25,CAT 200,2,ASAD170,530,10,53,366,5,18,F,F,F,F,0,0,0,0,Active,T
K195400,yes,Female,24,CAT 200,10,ASAD90,1316,10,132,258,5,13,F,F,F,F,0,0,0,0,Churned,F
K195410,yes,Female,25,CAT 200,2,ASAD170,1852,10,185,317,5,16,F,F,F,F,0,0,0,0,Active,T
K195420,yes,Male,22,CAT 200,10,ASAD170,1146,10,115,344,5,17,T,T,T,T,9,19,30,37,Active,T
K195430,yes,Female,22,CAT 200,0,S50,866,10,87,767,5,38,F,F,F,F,0,0,0,0,Churned,F
K195440,yes,Male,20,CAT 200,1,S50,1289,10,129,45,5,2,T,T,T,T,13,17,24,35,Churned,F
K195450,yes,Male,23,CAT 200,2,S50,1177,10,118,19,5,1,T,T,F,T,9,19,0,43,Churned,F
K195460,yes,Male,24,CAT 200,11,S50,1109,10,111,533,5,27,F,T,T,T,0,22,35,41,Churned,F
K195470,yes,Female,19,CAT 200,7,ASAD90,1576,10,158,101,5,5,T,T,T,T,11,21,32,43,Churned,F
K195480,yes,Female,25,CAT 200,2,ASAD90,715,10,72,314,5,16,F,F,F,F,0,0,0,0,Churned,F
K195490,yes,Male,24,CAT 200,2,ASAD90,1397,10,140,270,5,13,T,T,T,F,13,17,32,0,Churned,F
K195500,yes,Male,24,CAT 200,9,ASAD90,1601,10,160,328,5,16,T,T,T,T,12,17,26,40,Churned,F
K195510,yes,Male,22,CAT 200,1,ASAD90,1160,10,116,607,5,30,T,F,T,T,9,0,27,38,Churned,F
K195520,yes,Female,14,CAT 200,2,S50,1340,10,134,238,5,12,T,T,T,T,9,15,30,43,Churned,F
K195530,yes,Female,20,CAT 200,0,ASAD90,1712,10,171,323,5,16,T,T,T,T,13,21,31,38,Churned,F
K195540,yes,Male,21,CAT 200,1,S50,1588,10,159,440,5,22,T,F,T,T,9,0,32,39,Churned,F
K195550,yes,Male,24,CAT 200,2,ASAD170,1724,10,172,163,5,8,T,T,T,T,8,17,31,40,Active,T
K195560,yes,Male,22,CAT 200,0,ASAD170,1336,10,134,52,5,3,T,T,T,T,5,20,36,40,Active,T
K195570,yes,Male,25,CAT 200,2,S50,1260,10,126,22,5,1,T,F,T,T,7,0,31,38,Churned,F
K195580,yes,Female,21,CAT 200,2,ASAD90,1153,10,115,128,5,6,F,F,T,F,0,0,26,0,Churned,F
K195590,yes,Male,19,CAT 200,0,ASAD90,1186,10,119,496,5,25,T,T,F,T,9,20,0,41,Churned,F
K195600,yes,Male,21,CAT 200,9,ASAD170,925,10,92,70,5,4,T,T,T,T,9,18,27,34,Active,T
K195610,yes,Male,12,CAT 200,0,ASAD170,1548,10,155,614,5,31,F,T,T,T,0,22,32,41,Active,T
K195620,yes,Male,16,CAT 200,2,ASAD90,987,10,99,677,5,34,T,F,T,T,10,0,29,36,Churned,F
K195630,yes,Male,21,CAT 200,2,ASAD90,1112,10,111,179,5,9,F,F,F,F,0,0,0,0,Churned,F
K195640,yes,Male,25,CAT 200,6,ASAD90,1446,10,145,283,5,14,T,F,T,F,14,0,28,0,Churned,F
K195650,yes,Female,12,CAT 200,2,ASAD170,1100,10,110,254,5,13,T,T,T,T,12,19,35,40,Active,T
K195660,yes,Female,19,CAT 200,11,S50,2002,10,200,89,5,4,T,T,T,T,6,16,29,40,Active,T
K195670,yes,Female,19,CAT 200,2,S50,831,10,83,628,5,31,T,T,T,F,8,19,30,0,Churned,F
K195680,yes,Female,17,CAT 200,0,ASAD170,663,10,66,498,5,25,F,T,F,F,0,20,0,0,Active,T
K195690,yes,Female,22,CAT 200,0,ASAD90,819,10,82,505,5,25,T,T,T,T,6,17,33,42,Churned,F
K195700,yes,Female,24,CAT 200,3,ASAD170,2394,10,239,140,5,7,F,F,F,F,0,0,0,0,Active,T
K195710,yes,Male,23,CAT 200,1,ASAD170,969,10,97,380,5,19,T,T,T,T,10,21,30,41,Active,T
K195720,yes,Male,16,CAT 200,1,S50,1959,10,196,336,5,17,T,T,T,T,9,19,31,36,Active,T
K195730,yes,Male,23,CAT 200,10,ASAD170,1775,10,178,617,5,31,F,F,F,F,0,0,0,0,Active,T
K195740,yes,Male,18,CAT 200,2,ASAD90,906,10,91,717,5,36,T,T,T,T,5,16,33,42,Churned,F
K195750,yes,Female,24,CAT 200,2,ASAD90,1522,10,152,317,5,16,T,T,T,T,8,20,34,39,Churned,F
K195760,yes,Female,21,CAT 200,10,S50,812,10,81,477,5,24,T,T,T,T,11,18,32,38,Churned,F
K195770,yes,Female,12,CAT 200,0,ASAD90,1345,10,135,35,5,2,F,T,T,T,0,14,29,42,Churned,F
K195780,yes,Male,18,CAT 200,4,S50,747,10,75,464,5,23,F,T,T,T,0,18,24,40,Churned,F
K195790,yes,Female,19,CAT 200,2,ASAD90,1997,10,200,1021,5,51,T,T,T,F,9,20,26,0,Churned,F
K195800,yes,Male,20,CAT 200,0,ASAD90,1702,10,170,373,5,19,F,T,T,T,0,18,30,43,Churned,F
K195810,yes,Female,17,CAT 200,10,ASAD170,2419,10,242,298,5,15,F,F,F,F,0,0,0,0,Active,T
K195820,yes,Male,24,CAT 200,2,ASAD170,1835,10,183,338,5,17,T,T,T,F,12,20,27,0,Active,T
K195830,yes,Male,14,CAT 200,1,ASAD90,1081,10,108,399,5,20,F,T,T,T,0,18,31,43,Churned,F
K195840,yes,Male,24,CAT 200,8,ASAD170,946,10,95,312,5,16,T,F,T,T,9,0,28,38,Active,T
K195850,yes,Female,12,CAT 200,1,ASAD170,1378,10,138,239,5,12,F,F,F,F,0,0,0,0,Active,T
K195860,yes,Female,18,CAT 200,1,ASAD170,1933,10,193,57,5,3,T,T,F,T,9,18,0,39,Active,T
K195870,yes,Female,21,CAT 200,1,S50,578,10,58,451,5,23,T,F,T,T,9,0,31,43,Churned,F
K195880,yes,Male,18,CAT 200,1,ASAD170,703,10,70,406,5,20,T,T,T,T,7,22,32,37,Active,T
K195890,yes,Female,22,CAT 200,4,ASAD90,1720,10,172,42,5,2,T,T,F,T,13,21,0,40,Churned,F
K195900,yes,Female,23,CAT 200,2,ASAD90,1489,10,149,236,5,12,F,T,T,T,0,22,31,41,Churned,F
K195910,yes,Male,15,CAT 200,1,ASAD90,928,10,93,434,5,22,T,F,T,T,8,0,31,40,Churned,F
K195920,yes,Female,13,CAT 200,9,ASAD170,1055,10,106,687,5,34,T,T,T,T,7,22,33,38,Active,T
K195930,yes,Female,22,CAT 200,2,ASAD90,1067,10,107,187,5,9,F,F,F,F,0,0,0,0,Churned,F
K195940,yes,Male,24,CAT 200,0,ASAD170,1192,10,119,687,5,34,F,F,F,F,0,0,0,0,Active,T
K195950,yes,Female,12,CAT 200,1,ASAD90,1364,10,136,221,5,11,T,F,T,T,12,0,34,41,Churned,F
K195960,yes,Male,23,CAT 200,0,ASAD170,1365,10,137,30,5,2,T,T,T,T,5,21,29,43,Active,T
K195970,yes,Female,25,CAT 200,1,ASAD90,818,10,82,648,5,32,T,T,F,T,14,18,0,40,Churned,F
K195980,yes,Female,24,CAT 200,2,ASAD90,1512,10,151,182,5,9,F,T,T,T,0,20,29,38,Churned,F
K195990,yes,Female,25,CAT 200,9,ASAD90,1153,10,115,179,5,9,T,T,T,T,10,16,30,42,Churned,F
K196000,yes,Male,17,CAT 200,2,ASAD90,2039,10,204,312,5,16,F,F,F,F,0,0,0,0,Churned,F
K196010,yes,Male,24,CAT 200,10,S50,1292,10,129,56,5,3,F,F,F,F,0,0,0,0,Churned,F
K196020,yes,Female,12,CAT 200,1,ASAD170,801,10,80,304,5,15,T,T,T,T,5,15,30,41,Churned,F
K196030,yes,Male,14,CAT 200,2,ASAD90,1534,10,153,0,5,0,T,T,T,F,11,16,27,0,Churned,F
K196040,yes,Female,18,CAT 200,0,S50,1202,10,120,222,5,11,T,F,F,T,9,0,0,44,Churned,F
K196050,yes,Male,18,CAT 200,1,ASAD170,1852,10,185,297,5,15,T,T,F,T,10,19,0,42,Active,T
K196060,yes,Male,16,CAT 200,2,S50,1681,10,168,429,5,21,T,T,T,T,10,15,28,41,Churned,F
K196070,yes,Female,18,CAT 200,5,ASAD170,789,10,79,591,5,30,F,F,F,F,0,0,0,0,Active,T
K196080,yes,Male,25,CAT 200,8,ASAD90,1109,10,111,200,5,10,T,T,F,F,6,18,0,0,Churned,F
K196090,yes,Female,16,CAT 200,9,S50,1036,10,104,280,5,14,T,T,T,T,4,14,28,46,Churned,F
K196100,yes,Female,18,CAT 200,1,S50,821,10,82,447,5,22,T,T,T,T,7,20,27,38,Churned,F
K196110,yes,Male,25,CAT 200,0,ASAD90,2424,10,242,239,5,12,T,T,T,T,9,20,28,40,Active,T
K196120,yes,Male,18,CAT 200,2,ASAD90,1544,10,154,631,5,32,T,T,T,T,14,21,28,39,Churned,F
K196130,yes,Female,19,CAT 200,10,ASAD170,1445,10,145,231,5,12,T,T,T,T,5,18,35,38,Active,T
K196140,yes,Male,18,CAT 200,1,ASAD170,794,10,79,489,5,24,F,F,F,F,0,0,0,0,Churned,F
K196150,yes,Female,25,CAT 200,2,ASAD90,760,10,76,137,5,7,T,T,T,F,12,18,26,0,Churned,F
K196160,yes,Male,20,CAT 200,3,ASAD90,775,10,77,673,5,34,T,T,T,T,10,19,32,38,Churned,F
K196170,yes,Female,21,CAT 200,1,ASAD90,895,10,89,222,5,11,F,F,T,F,0,0,30,0,Churned,F
K196180,yes,Female,25,CAT 200,6,S50,701,10,70,487,5,24,T,F,T,F,8,0,33,0,Churned,F
K196190,yes,Male,21,CAT 200,6,ASAD170,705,10,71,455,5,23,T,T,F,T,10,19,0,41,Active,T
K196200,yes,Male,19,CAT 200,0,ASAD170,1182,10,118,231,5,12,T,T,T,T,8,18,31,41,Active,T
K196210,yes,Male,18,CAT 200,5,ASAD90,1639,10,164,284,5,14,F,F,F,F,0,0,0,0,Churned,F
K196220,yes,Male,22,CAT 200,1,ASAD90,922,10,92,0,5,0,T,T,T,F,7,19,24,0,Churned,F
K196230,yes,Male,12,CAT 200,2,ASAD90,1367,10,137,317,5,16,T,T,T,T,9,21,31,40,Churned,F
K196240,yes,Female,15,CAT 200,1,ASAD90,739,10,74,627,5,31,T,T,T,F,14,22,27,0,Churned,F
K196250,yes,Female,25,CAT 200,4,ASAD90,941,10,94,130,5,6,T,T,T,T,9,16,29,40,Churned,F
K196260,yes,Male,20,CAT 200,1,ASAD90,1046,10,105,462,5,23,T,T,F,T,9,19,0,38,Churned,F
K196270,yes,Female,21,CAT 200,1,ASAD170,1723,10,172,635,5,32,F,F,F,F,0,0,0,0,Active,T
K196280,yes,Male,25,CAT 200,6,ASAD90,809,10,81,697,5,35,F,F,F,F,0,0,0,0,Churned,F
K196290,yes,Female,21,CAT 200,1,ASAD90,1058,10,106,121,5,6,F,T,T,T,0,20,28,41,Churned,F
K196300,yes,Male,19,CAT 200,1,ASAD90,1807,10,181,541,5,27,F,F,F,F,0,0,0,0,Churned,F
K196310,yes,Female,16,CAT 200,0,ASAD90,1596,10,160,287,5,14,T,T,T,F,7,18,30,0,Churned,F
K196320,yes,Male,22,CAT 200,5,ASAD170,1076,10,108,430,5,21,T,T,T,T,9,20,28,43,Active,T
K196330,yes,Male,21,CAT 200,1,ASAD90,679,10,68,306,5,15,F,F,F,F,0,0,0,0,Churned,F
K196340,yes,Female,21,CAT 200,1,ASAD170,704,10,70,588,5,29,T,T,F,T,8,27,0,43,Active,T
K196350,yes,Male,12,CAT 200,1,ASAD170,797,10,80,428,5,21,T,T,T,T,9,19,27,38,Active,T
K196360,yes,Male,24,CAT 200,2,ASAD90,1136,10,114,280,5,14,F,F,F,F,0,0,0,0,Churned,F
K196370,yes,Male,14,CAT 200,2,S50,1672,10,167,144,5,7,F,F,F,F,0,0,0,0,Churned,F
K196380,yes,Female,17,CAT 200,10,ASAD90,1514,10,151,64,5,3,T,T,T,F,7,19,32,0,Churned,F
K196390,yes,Female,16,CAT 200,7,ASAD90,764,10,76,368,5,18,T,T,T,T,4,21,31,41,Churned,F
K196400,yes,Female,19,CAT 200,1,ASAD90,1714,10,171,285,5,14,T,T,T,T,9,15,28,40,Churned,F
K196410,yes,Female,21,CAT 200,8,ASAD90,967,10,97,326,5,16,F,T,T,F,0,18,29,0,Churned,F
K196420,yes,Female,20,CAT 200,1,ASAD90,1064,10,106,425,5,21,T,T,T,T,8,20,28,42,Churned,F
K196430,yes,Female,20,CAT 200,7,ASAD90,1032,10,103,262,5,13,T,F,T,T,8,0,29,38,Churned,F
K196440,yes,Female,14,CAT 200,1,ASAD90,1911,10,191,863,5,43,T,T,F,T,11,16,0,39,Churned,F
K196450,yes,Male,14,CAT 200,1,ASAD170,778,10,78,471,5,24,F,F,F,F,0,0,0,0,Active,T
K196460,yes,Male,14,CAT 200,3,ASAD90,1553,10,155,188,5,9,F,F,F,F,0,0,0,0,Churned,F
K196470,yes,Male,22,CAT 200,1,ASAD90,1226,10,123,49,5,2,T,T,F,F,13,23,0,0,Active,T
K196480,yes,Male,17,CAT 200,6,ASAD90,738,10,74,579,5,29,T,T,F,T,6,18,0,36,Churned,F
K196490,yes,Male,24,CAT 200,2,ASAD90,1145,10,114,186,5,9,T,T,F,T,10,22,0,39,Churned,F
K196500,yes,Female,19,CAT 200,11,ASAD170,1116,10,112,353,5,18,F,T,T,T,0,18,30,38,Active,T
K196510,yes,Male,22,CAT 200,9,S50,559,10,56,380,5,19,T,T,T,T,7,22,29,39,Churned,F
K196520,yes,Female,21,CAT 200,0,ASAD90,1026,10,103,316,5,16,T,T,T,T,8,22,26,41,Churned,F
K196530,yes,Female,12,CAT 200,8,ASAD170,1293,10,129,181,5,9,T,T,F,T,7,22,0,36,Active,T
K196540,yes,Male,16,CAT 200,2,S50,1374,10,137,99,5,5,F,F,F,F,0,0,0,0,Churned,F
K196550,yes,Female,16,CAT 200,1,S50,1103,10,110,327,5,16,F,F,F,F,0,0,0,0,Churned,F
K196560,yes,Male,22,CAT 200,1,ASAD90,894,10,89,116,5,6,T,T,T,T,13,19,30,44,Churned,F
K196570,yes,Female,21,CAT 200,5,S50,880,10,88,434,5,22,T,F,T,T,7,0,35,41,Churned,F
K196580,yes,Female,16,CAT 200,1,ASAD90,1643,10,164,726,5,36,F,T,T,T,0,20,33,43,Churned,F
K196590,yes,Male,22,CAT 200,2,ASAD90,1802,10,180,310,5,15,T,T,T,F,3,19,29,0,Churned,F
K196600,yes,Male,12,CAT 200,2,ASAD90,1148,10,115,245,5,12,T,T,T,T,11,20,31,40,Churned,F
K196610,yes,Female,13,CAT 200,2,ASAD90,1145,10,114,106,5,5,T,T,T,T,12,20,28,39,Churned,F
K196620,yes,Female,23,CAT 200,0,ASAD90,691,10,69,347,5,17,T,T,T,T,8,16,36,41,Churned,F
K196630,yes,Female,15,CAT 200,1,ASAD90,1255,10,125,194,5,10,T,T,T,T,14,15,31,41,Churned,F
K196640,yes,Female,14,CAT 200,1,S50,874,10,87,382,5,19,F,F,F,F,0,0,0,0,Churned,F
K196650,yes,Female,20,CAT 200,1,S50,597,10,60,477,5,24,T,T,T,T,11,15,34,36,Churned,F
K196660,yes,Male,12,CAT 200,1,ASAD170,2108,10,211,304,5,15,T,T,T,T,7,19,31,40,Active,T
K196670,yes,Female,19,CAT 200,1,ASAD170,1175,10,118,421,5,21,F,T,F,T,0,26,0,42,Active,T
K196680,yes,Female,13,CAT 200,11,ASAD90,953,10,95,301,5,15,F,F,F,F,0,0,0,0,Churned,F
K196690,yes,Male,13,CAT 200,2,ASAD90,1370,10,137,166,5,8,T,T,F,T,7,16,0,39,Churned,F
K196700,yes,Male,25,CAT 200,0,ASAD170,1072,10,107,152,5,8,T,T,T,T,10,18,22,44,Active,T
K196710,yes,Female,19,CAT 200,1,ASAD90,691,10,69,0,5,0,F,F,F,F,0,0,0,0,Churned,F
K196720,yes,Male,21,CAT 200,0,S50,1149,10,115,524,5,26,F,F,F,F,0,0,0,0,Churned,F
K196730,yes,Male,20,CAT 200,6,ASAD90,907,10,91,247,5,12,T,T,T,T,6,18,28,41,Churned,F
K196740,yes,Female,25,CAT 200,1,ASAD90,917,10,92,447,5,22,T,T,F,T,8,21,0,39,Active,T
K196750,yes,Female,23,CAT 200,0,S50,1874,10,187,148,5,7,T,T,T,T,9,19,31,40,Churned,F
K196760,yes,Female,14,CAT 200,1,ASAD90,838,10,84,270,5,13,T,F,F,F,13,0,0,0,Churned,F
K196770,yes,Male,18,CAT 200,0,ASAD170,1043,10,104,395,5,20,T,F,T,T,9,0,26,40,Active,T
K196780,yes,Male,17,CAT 200,2,ASAD170,1362,10,136,238,5,12,F,T,T,T,0,20,24,42,Active,T
K196790,yes,Male,20,CAT 200,0,S50,1313,10,131,129,5,6,T,F,T,T,6,0,34,42,Churned,F
K196800,yes,Male,25,CAT 200,2,S50,1180,10,118,158,5,8,F,F,T,T,0,0,31,38,Active,T
K196810,yes,Male,24,CAT 200,2,ASAD90,1052,10,105,18,5,1,T,T,F,F,12,16,0,0,Churned,F
K196820,yes,Male,22,CAT 200,1,ASAD90,1007,10,101,67,5,3,F,F,F,F,0,0,0,0,Churned,F
K196830,yes,Male,22,CAT 200,6,ASAD90,1171,10,117,387,5,19,T,T,F,F,7,23,0,0,Churned,F
K196840,yes,Male,12,CAT 200,1,S50,1317,10,132,139,5,7,F,F,F,F,0,0,0,0,Churned,F
K196850,yes,Male,18,CAT 200,1,ASAD90,1286,10,129,65,5,3,T,T,T,T,12,21,27,42,Churned,F
K196860,yes,Female,20,CAT 200,2,S50,1541,10,154,498,5,25,T,T,T,T,12,22,32,41,Churned,F
K196870,yes,Female,12,CAT 200,1,ASAD170,2002,10,200,157,5,8,T,F,T,T,6,0,27,45,Active,T
K196880,yes,Male,19,CAT 200,5,ASAD90,2424,10,242,641,5,32,T,T,T,T,11,17,25,40,Churned,F
K196890,yes,Male,19,CAT 200,0,ASAD90,765,10,77,390,5,20,F,T,F,F,0,23,0,0,Active,T
K196900,yes,Male,17,CAT 200,6,S50,1721,10,172,207,5,10,F,F,F,F,0,0,0,0,Churned,F
K196910,yes,Male,22,CAT 200,6,S50,1288,10,129,233,5,12,F,F,F,F,0,0,0,0,Churned,F
K196920,yes,Female,12,CAT 200,11,ASAD90,1011,10,101,78,5,4,F,F,F,F,0,0,0,0,Churned,F
K196930,yes,Male,14,CAT 200,0,S50,859,10,86,170,5,8,F,F,F,F,0,0,0,0,Active,T
K196940,yes,Female,23,CAT 200,0,ASAD90,899,10,90,312,5,16,T,F,T,T,9,0,30,37,Churned,F
K196950,yes,Male,21,CAT 200,2,ASAD90,1145,10,114,337,5,17,F,F,F,F,0,0,0,0,Churned,F
K196960,yes,Male,15,CAT 200,2,S50,842,10,84,651,5,33,F,T,F,T,0,22,0,36,Churned,F
K196970,yes,Female,14,CAT 200,2,ASAD170,1150,10,115,261,5,13,F,F,F,F,0,0,0,0,Active,T
K196980,yes,Male,18,CAT 200,0,ASAD90,1019,10,102,338,5,17,T,T,T,T,8,16,27,39,Churned,F
K196990,yes,Male,24,CAT 200,0,ASAD90,1647,10,165,145,5,7,F,F,F,T,0,0,0,41,Churned,F
K197000,yes,Male,16,CAT 200,0,ASAD170,925,10,93,413,5,21,F,T,F,F,0,16,0,0,Active,T
K197010,yes,Female,16,CAT 200,1,ASAD170,1507,10,151,114,5,6,T,T,T,T,11,21,32,36,Active,T
K197020,yes,Female,21,CAT 200,1,ASAD90,1499,10,150,652,5,33,F,F,F,F,0,0,0,0,Churned,F
K197030,yes,Female,12,CAT 200,0,ASAD90,1099,10,110,96,5,5,T,T,T,T,6,23,27,41,Churned,F
K197040,yes,Male,15,CAT 200,2,S50,1558,10,156,30,5,2,F,F,F,F,0,0,0,0,Churned,F
K197050,yes,Female,22,CAT 200,2,ASAD170,635,10,63,594,5,30,T,T,T,T,14,19,30,42,Active,T
K197060,yes,Male,22,CAT 200,0,ASAD170,1170,10,117,368,5,18,T,T,T,T,12,16,32,42,Active,T
K197070,yes,Male,14,CAT 200,1,ASAD90,1974,10,197,40,5,2,T,F,T,T,12,0,31,41,Churned,F
K197080,yes,Male,24,CAT 200,1,ASAD90,892,10,89,160,5,8,T,F,T,T,10,0,31,37,Churned,F
K197090,yes,Female,15,CAT 200,2,ASAD170,2495,10,250,87,5,4,T,T,T,T,4,21,32,42,Active,T
K197100,yes,Female,21,CAT 200,2,ASAD90,1481,10,148,167,5,8,T,F,T,T,9,0,31,42,Churned,F
K197110,yes,Male,25,CAT 200,1,ASAD90,1391,10,139,154,5,8,F,T,T,T,0,14,29,44,Churned,F
K197120,yes,Male,17,CAT 200,8,ASAD170,934,10,93,130,5,6,T,T,T,T,11,20,31,44,Active,T
K197130,yes,Male,23,CAT 200,0,S50,1736,10,174,230,5,12,T,T,T,F,10,18,30,0,Churned,F
K197140,yes,Male,24,CAT 200,5,ASAD90,740,10,74,320,5,16,T,T,T,F,11,18,30,0,Churned,F
K197150,yes,Male,20,CAT 200,2,ASAD90,1673,10,167,428,5,21,F,T,T,T,0,22,27,43,Churned,F
K197160,yes,Male,14,CAT 200,8,ASAD170,1513,10,151,123,5,6,F,F,F,F,0,0,0,0,Active,T
K197170,yes,Female,18,CAT 200,1,ASAD90,1698,10,170,172,5,9,T,F,T,T,4,0,34,39,Churned,F
K197180,yes,Female,21,CAT 200,7,ASAD90,1475,10,147,464,5,23,F,F,F,F,0,0,0,0,Churned,F
K197190,yes,Male,24,CAT 200,1,ASAD170,1253,10,125,273,5,14,F,F,F,T,0,0,0,41,Active,T
K197200,yes,Male,21,CAT 200,2,S50,1153,10,115,217,5,11,F,T,T,T,0,19,28,36,Churned,F
K197210,yes,Male,25,CAT 200,2,ASAD90,845,10,85,174,5,9,T,F,T,T,8,0,29,40,Churned,F
K197220,yes,Female,22,CAT 200,2,S50,1075,10,107,509,5,25,F,F,F,F,0,0,0,0,Churned,F
K197230,yes,Male,23,CAT 200,2,S50,1356,10,136,504,5,25,T,T,T,T,10,20,34,40,Churned,F
K197240,yes,Female,20,CAT 200,2,ASAD170,1136,10,114,383,5,19,F,F,F,F,0,0,0,0,Active,T
K197250,yes,Female,13,CAT 200,1,ASAD90,1095,10,110,143,5,7,T,T,T,T,14,17,30,38,Churned,F
K197260,yes,Male,25,CAT 200,2,ASAD90,1783,10,178,36,5,2,F,F,F,F,0,0,0,0,Churned,F
K197270,yes,Male,20,CAT 200,2,ASAD90,1196,10,120,324,5,16,F,T,T,T,0,18,29,40,Active,T
K197280,yes,Female,23,CAT 200,1,ASAD90,991,10,99,315,5,16,F,F,F,F,0,0,0,0,Churned,F
K197290,yes,Female,25,CAT 200,2,ASAD90,896,10,90,673,5,34,F,T,F,T,0,21,0,36,Churned,F
K197300,yes,Female,16,CAT 200,2,ASAD90,1220,10,122,0,5,0,T,T,T,T,10,23,27,39,Churned,F
K197310,yes,Female,18,CAT 200,0,ASAD170,2048,10,205,395,5,20,F,T,T,T,0,17,29,41,Active,T
K197320,yes,Female,25,CAT 200,0,ASAD170,887,10,89,221,5,11,F,T,T,T,0,23,23,40,Active,T
K197330,yes,Male,19,CAT 200,0,S50,1969,10,197,476,5,24,T,F,T,T,10,0,26,42,Churned,F
K197340,yes,Male,19,CAT 200,0,ASAD90,835,10,83,245,5,12,T,T,T,F,10,22,30,0,Churned,F
K197350,yes,Male,23,CAT 200,1,S50,1362,10,136,253,5,13,F,F,F,F,0,0,0,0,Churned,F
K197360,yes,Female,12,CAT 200,6,S50,1896,10,190,520,5,26,T,T,T,F,12,19,24,0,Churned,F
K197370,yes,Male,25,CAT 200,2,S50,1364,10,136,143,5,7,T,T,T,T,11,22,31,43,Churned,F
K197380,yes,Male,19,CAT 200,1,ASAD90,1911,10,191,96,5,5,T,T,T,F,10,26,27,0,Churned,F
K197390,yes,Female,24,CAT 200,1,ASAD170,1400,10,140,49,5,2,F,T,F,T,0,18,0,40,Active,T
K197400,yes,Female,24,CAT 200,0,S50,1381,10,138,201,5,10,T,T,F,T,7,21,0,38,Churned,F
K197410,yes,Male,15,CAT 200,11,ASAD90,1993,10,199,426,5,21,F,F,F,F,0,0,0,0,Churned,F
K197420,yes,Male,24,CAT 200,2,ASAD90,1763,10,176,452,5,23,T,T,T,T,5,20,28,41,Churned,F
K197430,yes,Female,12,CAT 200,1,S50,1047,10,105,146,5,7,F,F,F,F,0,0,0,0,Churned,F
K197440,yes,Male,16,CAT 200,6,ASAD90,1115,10,111,113,5,6,F,T,T,T,0,23,32,40,Churned,F
K197450,yes,Female,19,CAT 200,0,ASAD90,1489,10,149,233,5,12,T,T,F,F,8,23,0,0,Churned,F
K197460,yes,Male,19,CAT 200,1,ASAD90,986,10,99,914,5,46,F,T,F,F,0,19,0,0,Active,T
K197470,yes,Female,19,CAT 200,2,S50,707,10,71,252,5,13,F,F,F,F,0,0,0,0,Churned,F
K197480,yes,Male,25,CAT 200,1,ASAD170,559,10,56,373,5,19,F,T,T,T,0,21,27,42,Active,T
